customer_id,acount_id,acount_type,balance,credit_limit
C101861,A201861,Savings,105333.09,50000
C101862,A201862,Salary,185209.65,0
C101863,A201863,Salary,172848.98,0
C101864,A201864,Premium,219529.97,158341.09
C101865,A201865,Savings,150341.54,50000
C101866,A201866,Salary,14569.61,0
C101867,A201867,Premium,184694.92,365434.24
C101868,A201868,Savings,45077.11,0
C101869,A201869,Salary,215059.35,0
C101870,A201870,Premium,159263.06,155081.54
C101871,A201871,Current,186721.71,194750.75
C101872,A201872,Salary,76953.05,0
C101873,A201873,Savings,64078.95,0
C101874,A201874,Current,181370.97,255288.68
C101875,A201875,Savings,68550.73,50000
C101876,A201876,Savings,162755.1,0
C101877,A201877,Salary,171929.99,0
C101878,A201878,Savings,195085.18,50000
C101879,A201879,Premium,113240.34,445732.18
C101880,A201880,Current,161087.38,312686.98
C101881,A201881,Current,157213.46,108219.33
C101882,A201882,Savings,174917.18,0
C101883,A201883,Savings,177155.94,0
C101884,A201884,Savings,134598.28,0
C101885,A201885,Savings,630042.24,0
C101886,A201886,Salary,24525.09,0
C101887,A201887,Salary,140361.83,0
C101888,A201888,Salary,241373.95,0
C101889,A201889,Salary,141838.05,50000
C101890,A201890,Current,173632.69,120807.91
C101891,A201891,Current,91642.76,488133.23
C101892,A201892,Savings,194910.77,0
C101893,A201893,Salary,290974.04,0
C101894,A201894,Savings,144113.56,0
C101895,A201895,Current,311899.71,515147.26
C101896,A201896,Savings,80080.66,0
C101897,A201897,Current,244865.24,101496.64
C101898,A201898,Savings,75126.69,0
C101899,A201899,Savings,328418.21,50000
C101900,A201900,Current,59823.04,125315.55
C101901,A201901,Savings,309539.21,0
C101902,A201902,Savings,96480.18,50000
C101903,A201903,Savings,79105.08,50000
C101904,A201904,Savings,34798.23,50000
C101905,A201905,Salary,123507.67,0
C101906,A201906,Current,134034.4,323642.28
C101907,A201907,Salary,323877.92,0
C101908,A201908,Savings,127429.88,0
C101909,A201909,Savings,91817.28,0
C101910,A201910,Current,62219,154121.61
C101911,A201911,Savings,202473.34,0
C101912,A201912,Savings,187316.41,0
C101913,A201913,Salary,284737.28,0
C101914,A201914,Salary,168705.23,50000
C101915,A201915,Savings,47866.14,0
C101916,A201916,Savings,146114.1,0
C101917,A201917,Salary,182948.4,0
C101918,A201918,Savings,115898.3,0
C101919,A201919,Premium,1000,104720.22
C101920,A201920,Premium,231012.9,76624.31
C101921,A201921,Salary,363813.97,0
C101922,A201922,Savings,120012.27,0
C101923,A201923,Savings,154452.95,50000
C101924,A201924,Premium,85839.2,84652.13
C101925,A201925,Savings,606212.57,50000
C101926,A201926,Savings,202270.59,0
C101927,A201927,Savings,177491.82,0
C101928,A201928,Savings,199791.04,50000
C101929,A201929,Salary,82198.74,0
C101930,A201930,Premium,52827.23,74670.12
C101931,A201931,Salary,221063.17,50000
C101932,A201932,Salary,65161.85,0
C101933,A201933,Savings,105758.72,0
C101934,A201934,Current,37400.98,322028.86
C101935,A201935,Savings,109556.72,50000
C101936,A201936,Savings,130214.94,50000
C101937,A201937,Savings,119320.7,0
C101938,A201938,Current,261234.83,526001.68
C101939,A201939,Savings,92334.52,0
C101940,A201940,Premium,58310.08,232592.08
C101941,A201941,Premium,150689.5,135636.85
C101942,A201942,Savings,182566.25,0
C101943,A201943,Savings,181088.65,50000
C101944,A201944,Salary,185312.86,0
C101945,A201945,Premium,186938.4,343330.17
C101946,A201946,Salary,125630.65,0
C101947,A201947,Savings,145345.07,0
C101948,A201948,Savings,59255.75,0
C101949,A201949,Savings,299191.49,0
C101950,A201950,Savings,83531.74,0
C101951,A201951,Savings,112788.01,0
C101952,A201952,Salary,253766.62,0
C101953,A201953,Savings,125665.47,50000
C101954,A201954,Salary,116010.65,0
C101955,A201955,Savings,256227.39,0
C101956,A201956,Savings,74610.09,0
C101957,A201957,Savings,246744.35,0
C101958,A201958,Savings,37884.13,0
C101959,A201959,Salary,227599.39,0
C101960,A201960,Savings,59716.99,0
C101961,A201961,Salary,124413.74,0
C101962,A201962,Premium,51333.94,316583.61
C101963,A201963,Salary,77372.82,0
C101964,A201964,Current,71481.03,256876.68
C101965,A201965,Current,114471.83,197556.44
C101966,A201966,Savings,60149.91,0
C101967,A201967,Current,126536.21,170225.56
C101968,A201968,Premium,94769.48,187004.91
C101969,A201969,Savings,48684.95,0
C101970,A201970,Salary,109800.38,0
C101971,A201971,Salary,448644.62,0
C101972,A201972,Premium,153571.28,307917.88
C101973,A201973,Savings,275383.77,0
C101974,A201974,Savings,167542.37,0
C101975,A201975,Savings,22198.11,0
C101976,A201976,Salary,201837.87,0
C101977,A201977,Savings,86017.57,50000
C101978,A201978,Savings,215174.31,0
C101979,A201979,Savings,91007.22,0
C101980,A201980,Savings,186426.91,0
C101981,A201981,Savings,158984.38,0
C101982,A201982,Current,172724.31,239602.76
C101983,A201983,Premium,76447.33,287779.59
C101984,A201984,Savings,177071.49,0
C101985,A201985,Salary,233358.31,0
C101986,A201986,Salary,277141.72,0
C101987,A201987,Savings,301940.19,0
C101988,A201988,Salary,150834.33,0
C101989,A201989,Savings,276372.1,0
C101990,A201990,Salary,166655.45,0
C101991,A201991,Salary,68019.69,0
C101992,A201992,Salary,425857.84,0
C101993,A201993,Savings,286968.75,50000
C101994,A201994,Current,117575.12,255759.38
C101995,A201995,Salary,281113.34,0
C101996,A201996,Current,45963.47,77940.2
C101997,A201997,Salary,66104.74,0
C101998,A201998,Salary,269361.19,0
C101999,A201999,Savings,224049.12,0
C102000,A202000,Savings,90839.39,0
C102001,A202001,Current,182178.88,100025.37
C102002,A202002,Salary,154030.48,0
C102003,A202003,Savings,136156.5,0
C102004,A202004,Savings,116642.77,50000
C102005,A202005,Savings,325111.27,0
C102006,A202006,Current,103459.49,237447.06
C102007,A202007,Current,348781.3,581705.6
C102008,A202008,Current,86300.45,114760.11
C102009,A202009,Savings,105204.1,0
C102010,A202010,Savings,148274.22,50000
C102011,A202011,Salary,227943.81,0
C102012,A202012,Savings,45139.62,0
C102013,A202013,Savings,127086.58,50000
C102014,A202014,Salary,158777.58,0
C102015,A202015,Salary,187230.37,50000
C102016,A202016,Savings,190636.66,0
C102017,A202017,Premium,56749.7,116869.76
C102018,A202018,Savings,163290.69,0
C102019,A202019,Savings,156511.06,0
C102020,A202020,Savings,4692.78,0
C102021,A202021,Salary,382415.68,50000
C102022,A202022,Savings,38924.1,0
C102023,A202023,Current,217817.37,289870.35
C102024,A202024,Savings,148443.36,0
C102025,A202025,Savings,59097.85,0
C102026,A202026,Savings,281948.29,0
C102027,A202027,Current,111428.01,168369.93
C102028,A202028,Current,119658.81,349233.93
C102029,A202029,Salary,118430.47,0
C102030,A202030,Current,243280,274750.83
C102031,A202031,Current,342262.77,391475.59
C102032,A202032,Current,154045.88,296227.43
C102033,A202033,Premium,310015.47,347072.51
C102034,A202034,Salary,172545.98,0
C102035,A202035,Salary,179631.89,0
C102036,A202036,Current,131084.06,99714.27
C102037,A202037,Current,163992.3,687445.35
C102038,A202038,Savings,277877.44,0
C102039,A202039,Salary,90173.67,50000
C102040,A202040,Savings,154541.19,0
C102041,A202041,Savings,96764.6,0
C102042,A202042,Salary,95779.38,0
C102043,A202043,Savings,87933.55,50000
C102044,A202044,Premium,75930.95,79994.76
C102045,A202045,Salary,72822.94,0
C102046,A202046,Current,97478.42,171465.72
C102047,A202047,Savings,66644.34,0
C102048,A202048,Current,225217.68,395966.56
C102049,A202049,Savings,150300.87,0
C102050,A202050,Savings,256975.06,0
C102051,A202051,Premium,256901.92,365984.38
C102052,A202052,Savings,76373.97,0
C102053,A202053,Salary,182584,0
C102054,A202054,Salary,231120.45,0
C102055,A202055,Premium,246221.4,399322.65
C102056,A202056,Current,93353.11,415273.5
C102057,A202057,Current,86745.26,172179.57
C102058,A202058,Premium,182766.23,165191.86
C102059,A202059,Salary,69522.64,50000
C102060,A202060,Salary,176999.12,50000
C102061,A202061,Salary,264769.64,0
C102062,A202062,Savings,67389.52,0
C102063,A202063,Savings,507059.63,0
C102064,A202064,Savings,66179.26,0
C102065,A202065,Current,125995.87,133858.57
C102066,A202066,Savings,235362.86,0
C102067,A202067,Current,145420.05,100291.59
C102068,A202068,Current,251428.86,166438.76
C102069,A202069,Savings,83893.91,0
C102070,A202070,Savings,128445.74,50000
C102071,A202071,Salary,124427.99,50000
C102072,A202072,Premium,141072.99,122902.26
C102073,A202073,Salary,60533.48,0
C102074,A202074,Savings,102192.02,0
C102075,A202075,Current,199384.53,372459.91
C102076,A202076,Salary,94812.17,0
C102077,A202077,Current,168052.6,272183.51
C102078,A202078,Savings,213181.93,50000
C102079,A202079,Savings,99814.89,0
C102080,A202080,Savings,13200.33,0
C102081,A202081,Savings,50786.44,0
C102082,A202082,Savings,174619.67,0
C102083,A202083,Current,94394.36,181016.71
C102084,A202084,Current,241191.85,256777.21
C102085,A202085,Salary,161017.44,0
C102086,A202086,Savings,269521.58,0
C102087,A202087,Savings,187013.5,0
C102088,A202088,Salary,190394.48,0
C102089,A202089,Premium,202558.36,154072.12
C102090,A202090,Savings,63569.45,0
C102091,A202091,Savings,132986.52,0
C102092,A202092,Savings,225327.62,0
C102093,A202093,Salary,144543.39,0
C102094,A202094,Premium,226086.75,401880
C102095,A202095,Current,292754.2,224633.39
C102096,A202096,Salary,140125.8,0
C102097,A202097,Savings,75364.35,50000
C102098,A202098,Savings,99335.8,0
C102099,A202099,Salary,104871.28,0
C102100,A202100,Savings,271587.07,0
C102101,A202101,Savings,136351.62,0
C102102,A202102,Premium,91813.6,331745.63
C102103,A202103,Savings,86915.76,0
C102104,A202104,Savings,96797.26,0
C102105,A202105,Savings,280328.49,0
C102106,A202106,Current,231214.62,478212.81
C102107,A202107,Savings,258515.94,0
C102108,A202108,Savings,198621.57,50000
C102109,A202109,Salary,105643.18,0
C102110,A202110,Premium,225336.25,374331.43
C102111,A202111,Savings,140198.8,0
C102112,A202112,Current,205474.86,213138.17
C102113,A202113,Current,208705.57,62530.18
C102114,A202114,Savings,125729.49,50000
C102115,A202115,Savings,71507.71,0
C102116,A202116,Salary,180583.55,50000
C102117,A202117,Salary,103103.45,0
C102118,A202118,Savings,148997.46,0
C102119,A202119,Savings,145352.17,0
C102120,A202120,Savings,299316.53,0
C102121,A202121,Current,81175.59,83731.02
C102122,A202122,Current,420575.59,836718.58
C102123,A202123,Current,56171.22,49748.77
C102124,A202124,Salary,209213.04,0
C102125,A202125,Premium,101824.13,257399.74
C102126,A202126,Premium,122606.87,88104.46
C102127,A202127,Salary,62430.91,50000
C102128,A202128,Current,126846.09,192934.47
C102129,A202129,Savings,117114.89,0
C102130,A202130,Savings,1000,0
C102131,A202131,Current,193014.45,123426.74
C102132,A202132,Premium,101977.38,257076.64
C102133,A202133,Savings,167678.54,0
C102134,A202134,Salary,128655.07,50000
C102135,A202135,Premium,204539.96,204240.13
C102136,A202136,Salary,194277.72,0
C102137,A202137,Salary,59148.69,50000
C102138,A202138,Savings,119206.96,0
C102139,A202139,Savings,156897.15,0
C102140,A202140,Savings,84921.86,0
C102141,A202141,Salary,181468.76,0
C102142,A202142,Savings,148233.18,0
C102143,A202143,Savings,148778.95,0
C102144,A202144,Current,316949.61,327960.89
C102145,A202145,Current,143480.94,81495.87
C102146,A202146,Current,55907.88,173330.94
C102147,A202147,Premium,126903.38,232718.41
C102148,A202148,Savings,28225.26,0
C102149,A202149,Savings,79029.15,50000
C102150,A202150,Current,339402.64,368951.72
C102151,A202151,Savings,50825.6,50000
C102152,A202152,Current,129978.53,487485.86
C102153,A202153,Salary,168213.46,0
C102154,A202154,Salary,23292.82,0
C102155,A202155,Savings,97469.17,0
C102156,A202156,Salary,108377.6,0
C102157,A202157,Premium,146349.13,172604.6
C102158,A202158,Savings,186248.47,0
C102159,A202159,Savings,236600.94,0
C102160,A202160,Current,224179.02,82183.83
C102161,A202161,Savings,286656.68,50000
C102162,A202162,Current,131972.91,150528.2
C102163,A202163,Savings,245552.25,50000
C102164,A202164,Premium,117116.38,56061.34
C102165,A202165,Savings,244516.7,50000
C102166,A202166,Premium,57318.28,356339.81
C102167,A202167,Savings,69593.78,0
C102168,A202168,Savings,241513.48,0
C102169,A202169,Savings,62551,0
C102170,A202170,Salary,49359.35,0
C102171,A202171,Current,138048.03,276497.23
C102172,A202172,Salary,131949.46,0
C102173,A202173,Savings,60597.2,0
C102174,A202174,Savings,92019.31,0
C102175,A202175,Current,255254.63,275683.99
C102176,A202176,Current,301307.28,549680.88
C102177,A202177,Savings,130894.75,50000
C102178,A202178,Savings,135916.12,0
C102179,A202179,Savings,73207.71,0
C102180,A202180,Savings,16963.57,0
C102181,A202181,Salary,74503.15,0
C102182,A202182,Savings,143323.82,50000
C102183,A202183,Salary,395709.89,0
C102184,A202184,Salary,139383.44,0
C102185,A202185,Current,119082.67,207031.39
C102186,A202186,Current,89996.53,221247.19
C102187,A202187,Salary,258473.11,0
C102188,A202188,Salary,279433.37,0
C102189,A202189,Salary,139737.38,50000
C102190,A202190,Current,147788.96,202488.61
C102191,A202191,Savings,215420.71,50000
C102192,A202192,Savings,141783.53,50000
C102193,A202193,Savings,172139.03,50000
C102194,A202194,Savings,122850.82,0
C102195,A202195,Salary,80201.5,0
C102196,A202196,Current,57602.67,337690.77
C102197,A202197,Current,39942.13,80888.59
C102198,A202198,Savings,199673.77,50000
C102199,A202199,Current,268057.36,257572.97
C102200,A202200,Savings,110059.47,0
C102201,A202201,Savings,174437.23,0
C102202,A202202,Salary,23969.13,50000
C102203,A202203,Savings,150499.35,0
C102204,A202204,Savings,65123.84,50000
C102205,A202205,Savings,72768.77,0
C102206,A202206,Savings,102494.86,50000
C102207,A202207,Savings,294784.22,50000
C102208,A202208,Savings,177207.78,50000
C102209,A202209,Savings,435512.86,0
C102210,A202210,Savings,173278.32,0
C102211,A202211,Salary,182935.51,50000
C102212,A202212,Savings,114474.95,0
C102213,A202213,Current,79298.42,269732.51
C102214,A202214,Savings,143270.19,0
C102215,A202215,Premium,175850.66,272204.6
C102216,A202216,Salary,29216.34,0
C102217,A202217,Savings,145745.42,0
C102218,A202218,Savings,123658.99,50000
C102219,A202219,Savings,115404.91,50000
C102220,A202220,Salary,119219.08,0
C102221,A202221,Savings,120654.66,0
C102222,A202222,Savings,227822.77,0
C102223,A202223,Premium,70682.83,248777.03
C102224,A202224,Savings,370133.72,0
C102225,A202225,Current,125477.32,162790.44
C102226,A202226,Salary,224243.14,0
C102227,A202227,Salary,65009.7,0
C102228,A202228,Current,114058.92,156291.73
C102229,A202229,Salary,187233.61,50000
C102230,A202230,Premium,384583.75,464439.74
C102231,A202231,Premium,511814.67,723391.36
C102232,A202232,Savings,360761.05,0
C102233,A202233,Savings,183724.34,50000
C102234,A202234,Savings,72635.48,0
C102235,A202235,Salary,104348.27,0
C102236,A202236,Savings,72853.15,0
C102237,A202237,Savings,112673.04,50000
C102238,A202238,Savings,195101.65,0
C102239,A202239,Current,404503.13,721455.17
C102240,A202240,Salary,36739.38,0
C102241,A202241,Savings,48828.92,0
C102242,A202242,Salary,188868.74,0
C102243,A202243,Savings,156492.45,50000
C102244,A202244,Savings,142114.73,0
C102245,A202245,Premium,97033.95,164536.07
C102246,A202246,Current,104524.16,99949.44
C102247,A202247,Savings,249772.55,0
C102248,A202248,Premium,39170.95,127031.51
C102249,A202249,Savings,91406.43,0
C102250,A202250,Current,100898.78,377250.56
C102251,A202251,Salary,121503.48,50000
C102252,A202252,Savings,166028.86,0
C102253,A202253,Current,97199.27,91872.4
C102254,A202254,Savings,168841.81,0
C102255,A202255,Savings,397792.31,0
C102256,A202256,Savings,135301.94,0
C102257,A202257,Current,163314.48,278517.77
C102258,A202258,Salary,224783.49,0
C102259,A202259,Current,75770.72,43502.6
C102260,A202260,Salary,92426.1,0
C102261,A202261,Savings,66472.49,0
C102262,A202262,Savings,192358.8,0
C102263,A202263,Savings,135137.18,50000
C102264,A202264,Premium,247680.23,333651.93
C102265,A202265,Salary,80667.63,0
C102266,A202266,Premium,85460.73,207827.85
C102267,A202267,Savings,110176.45,0
C102268,A202268,Current,89844.76,85820.05
C102269,A202269,Current,50859.4,341206.02
C102270,A202270,Current,75156.46,205022.35
C102271,A202271,Salary,151350.44,50000
C102272,A202272,Savings,131552.38,0
C102273,A202273,Salary,136180.55,0
C102274,A202274,Salary,99129.89,50000
C102275,A202275,Savings,89331.12,0
C102276,A202276,Premium,139995.45,50705.1
C102277,A202277,Current,220198.22,270635.65
C102278,A202278,Salary,180003.19,0
C102279,A202279,Salary,47200.69,0
C102280,A202280,Current,169669.3,59004
C102281,A202281,Savings,205578.26,0
C102282,A202282,Salary,1000,0
C102283,A202283,Savings,231555.85,0
C102284,A202284,Premium,210292.53,350693.1
C102285,A202285,Savings,124972.22,50000
C102286,A202286,Savings,128595.25,0
C102287,A202287,Premium,45766.29,131754.7
C102288,A202288,Savings,193456.93,50000
C102289,A202289,Savings,170624.34,50000
C102290,A202290,Salary,173493.5,0
C102291,A202291,Savings,148340,0
C102292,A202292,Savings,125084.58,0
C102293,A202293,Savings,99276.31,0
C102294,A202294,Salary,84929.31,0
C102295,A202295,Savings,148029.8,0
C102296,A202296,Salary,55399.44,50000
C102297,A202297,Savings,194337.2,0
C102298,A202298,Savings,111132.65,0
C102299,A202299,Savings,125102.04,0
C102300,A202300,Premium,96229.33,234752.51
C102301,A202301,Current,30352.91,286441.22
C102302,A202302,Savings,166013.27,0
C102303,A202303,Savings,112500.47,50000
C102304,A202304,Savings,98456.09,50000
