customer_id,monthly_txn_avg,last_transaction_date,complaint_count,login_frequency_monthly,churn_probability,churn_flag,Risk_Segment
C101617,0.7,20-06-2026,0,7,0.135,No,Low Risk
C101618,1,27-03-2026,1,6,0.16,No,Medium Risk
C101619,0.8,23-05-2026,0,13,0.135,No,Low Risk
C101620,1.6,10-06-2026,1,7,0.135,No,Medium Risk
C101621,1.2,30-06-2026,1,14,0.135,No,Medium Risk
C101622,1.1,01-05-2026,1,16,0.135,No,Medium Risk
C101623,0.9,23-06-2026,1,15,0.135,Yes,Medium Risk
C101624,0.9,17-06-2026,1,2,0.17,No,Medium Risk
C101625,1,24-06-2026,1,8,0.135,Yes,Medium Risk
C101626,1,31-05-2026,0,12,0.135,No,Low Risk
C101627,0.7,11-06-2026,3,10,0.16,No,Medium Risk
C101628,0.3,01-02-2026,0,3,0.195,No,Low Risk
C101629,0.9,21-04-2026,0,12,0.135,No,Low Risk
C101630,1,21-06-2026,2,13,0.16,No,Medium Risk
C101631,0.7,09-06-2026,0,8,0.135,No,Low Risk
C101632,1.1,23-06-2026,2,8,0.16,No,Medium Risk
C101633,1.4,12-05-2026,0,6,0.135,No,Low Risk
C101634,0.7,16-04-2026,0,11,0.135,No,Low Risk
C101635,0.6,06-06-2026,2,15,0.16,Yes,Medium Risk
C101636,1.2,09-06-2026,1,0,0.17,No,Medium Risk
C101637,0.8,29-05-2026,0,11,0.135,No,Low Risk
C101638,1.3,23-06-2026,1,6,0.135,No,Medium Risk
C101639,0.9,29-06-2026,0,11,0.135,Yes,Low Risk
C101640,1,27-06-2026,2,0,0.195,Yes,Medium Risk
C101641,0.9,22-02-2026,2,13,0.185,Yes,Medium Risk
C101642,1,03-06-2026,0,10,0.135,No,Low Risk
C101643,0.9,07-05-2026,0,8,0.135,Yes,Low Risk
C101644,0.7,22-06-2026,2,10,0.16,No,Medium Risk
C101645,1.1,15-05-2026,0,10,0.135,No,Low Risk
C101646,0.6,29-06-2026,0,10,0.135,No,Low Risk
C101647,1.1,30-06-2026,2,10,0.16,No,Medium Risk
C101648,0.5,01-03-2026,0,22,0.16,No,Low Risk
C101649,0.8,10-06-2026,2,0,0.195,Yes,Medium Risk
C101650,1.1,24-05-2026,0,11,0.135,No,Low Risk
C101651,0.7,11-05-2026,0,17,0.135,No,Low Risk
C101652,0.9,22-06-2026,0,16,0.135,No,Low Risk
C101653,0.7,21-06-2026,2,13,0.16,No,Medium Risk
C101654,1.1,26-05-2026,2,13,0.16,No,Medium Risk
C101655,0.9,24-06-2026,0,8,0.135,No,Low Risk
C101656,0.7,06-05-2026,2,11,0.16,No,Medium Risk
C101657,0.9,27-06-2026,1,10,0.135,No,Medium Risk
C101658,0.9,17-06-2026,0,6,0.135,No,Low Risk
C101659,0.7,30-06-2026,1,13,0.135,No,Medium Risk
C101660,0.6,11-05-2026,0,8,0.135,No,Low Risk
C101661,1.3,13-05-2026,1,13,0.135,No,Medium Risk
C101662,0.7,07-04-2026,1,6,0.135,Yes,Medium Risk
C101663,0.8,12-03-2026,0,12,0.16,No,Low Risk
C101664,1.1,29-05-2026,2,11,0.16,No,Medium Risk
C101665,0.7,14-06-2026,1,6,0.135,No,Medium Risk
C101666,0.9,31-05-2026,2,12,0.16,No,Medium Risk
C101667,1.3,27-06-2026,0,12,0.135,No,Low Risk
C101668,1.3,16-06-2026,2,5,0.16,No,Medium Risk
C101669,1,31-05-2026,0,5,0.135,No,Low Risk
C101670,0.8,23-06-2026,1,12,0.135,No,Medium Risk
C101671,1.1,14-06-2026,3,11,0.16,No,Medium Risk
C101672,0.7,21-05-2026,1,10,0.135,No,Medium Risk
C101673,0.9,30-05-2026,0,2,0.17,No,Low Risk
C101674,1.1,25-06-2026,0,15,0.135,No,Low Risk
C101675,1.1,25-06-2026,0,11,0.135,No,Low Risk
C101676,0.9,26-06-2026,1,8,0.135,No,Medium Risk
C101677,0.9,17-06-2026,2,4,0.16,Yes,Medium Risk
C101678,0.9,30-05-2026,0,13,0.135,No,Low Risk
C101679,1.2,17-06-2026,0,7,0.135,No,Low Risk
C101680,1.1,26-06-2026,0,2,0.17,No,Low Risk
C101681,0.7,29-06-2026,2,5,0.16,No,Medium Risk
C101682,0.8,14-06-2026,1,11,0.135,No,Medium Risk
C101683,0.8,18-05-2026,1,13,0.135,No,Medium Risk
C101684,0.9,22-06-2026,0,4,0.135,No,Low Risk
C101685,1.1,15-05-2026,2,12,0.16,No,Medium Risk
C101686,1.1,11-06-2026,1,8,0.135,Yes,Medium Risk
C101687,0.7,29-04-2026,1,6,0.135,No,Medium Risk
C101688,0.8,08-04-2026,3,8,0.16,No,Medium Risk
C101689,0.8,30-06-2026,0,12,0.135,No,Low Risk
C101690,1,19-06-2026,0,11,0.135,No,Low Risk
C101691,1.1,22-06-2026,0,13,0.135,No,Low Risk
C101692,1.1,10-03-2026,0,9,0.16,No,Low Risk
C101693,0.9,24-05-2026,1,9,0.135,No,Medium Risk
C101694,0.6,28-06-2026,0,17,0.135,No,Low Risk
C101695,0.8,08-06-2026,0,6,0.135,No,Low Risk
C101696,0.9,26-05-2026,1,10,0.135,No,Medium Risk
C101697,0.7,03-06-2026,1,10,0.135,Yes,Medium Risk
C101698,0.8,19-06-2026,1,6,0.135,No,Medium Risk
C101699,0.9,29-05-2026,0,11,0.135,No,Low Risk
C101700,0.8,25-06-2026,0,12,0.135,No,Low Risk
C101701,1,28-06-2026,0,7,0.135,No,Low Risk
C101702,0.5,03-04-2026,0,3,0.17,No,Low Risk
C101703,0.9,22-06-2026,1,9,0.135,No,Medium Risk
C101704,1.1,06-05-2026,2,12,0.16,No,Medium Risk
C101705,0.9,21-04-2026,1,7,0.135,No,Medium Risk
C101706,0.6,19-06-2026,2,12,0.16,Yes,Medium Risk
C101707,0.9,15-06-2026,1,6,0.135,No,Medium Risk
C101708,0.8,22-06-2026,1,9,0.135,No,Medium Risk
C101709,0.8,29-06-2026,1,4,0.135,No,Medium Risk
C101710,0.6,30-05-2026,0,6,0.135,No,Low Risk
C101711,0.8,26-06-2026,1,9,0.135,No,Medium Risk
C101712,0.7,07-06-2026,3,14,0.16,No,Medium Risk
C101713,0.8,09-06-2026,0,10,0.135,No,Low Risk
C101714,0.5,05-06-2026,1,8,0.135,No,Medium Risk
C101715,1.1,15-06-2026,1,7,0.135,No,Medium Risk
C101716,0.7,16-06-2026,0,5,0.135,No,Low Risk
C101717,0.8,06-06-2026,4,12,0.16,No,Medium Risk
C101718,1.2,04-06-2026,0,6,0.135,No,Low Risk
C101719,1.1,22-06-2026,2,12,0.16,No,Medium Risk
C101720,0.8,14-06-2026,3,5,0.16,No,Medium Risk
C101721,0.9,25-06-2026,1,2,0.17,No,Medium Risk
C101722,0.9,26-06-2026,0,7,0.135,No,Low Risk
C101723,0.7,18-02-2026,0,7,0.16,No,Low Risk
C101724,1.3,05-06-2026,0,6,0.135,No,Low Risk
C101725,0.7,06-06-2026,1,14,0.135,No,Medium Risk
C101726,1.2,25-06-2026,0,10,0.135,No,Low Risk
C101727,1,17-05-2026,0,9,0.135,No,Low Risk
C101728,0.9,30-06-2026,3,5,0.16,Yes,Medium Risk
C101729,1.2,28-06-2026,1,11,0.135,Yes,Medium Risk
C101730,0.5,09-05-2026,2,9,0.16,No,Medium Risk
C101731,0.7,17-06-2026,1,13,0.135,No,Medium Risk
C101732,1.2,22-06-2026,0,9,0.135,No,Low Risk
C101733,1.3,22-04-2026,1,13,0.135,No,Medium Risk
C101734,0.9,11-06-2026,1,13,0.135,No,Medium Risk
C101735,1.1,18-05-2026,1,8,0.135,Yes,Medium Risk
C101736,0.7,15-06-2026,1,7,0.135,No,Medium Risk
C101737,0.8,11-06-2026,0,10,0.135,No,Low Risk
C101738,0.7,04-06-2026,0,17,0.135,No,Low Risk
C101739,1,10-06-2026,0,11,0.135,Yes,Low Risk
C101740,1,10-06-2026,2,11,0.16,Yes,Medium Risk
C101741,1.1,13-06-2026,2,9,0.16,No,Medium Risk
C101742,1.1,03-06-2026,2,5,0.16,No,Medium Risk
C101743,1.2,14-06-2026,1,10,0.135,No,Medium Risk
C101744,1.2,28-05-2026,1,11,0.135,No,Medium Risk
C101745,0.7,15-05-2026,1,12,0.135,No,Medium Risk
C101746,0.9,09-06-2026,1,9,0.135,No,Medium Risk
C101747,1.3,09-06-2026,0,11,0.135,No,Low Risk
C101748,0.7,28-05-2026,0,8,0.135,No,Low Risk
C101749,0.7,24-04-2026,1,6,0.135,Yes,Medium Risk
C101750,0.6,25-06-2026,2,16,0.16,No,Medium Risk
C101751,1.4,28-06-2026,1,13,0.135,No,Medium Risk
C101752,1.1,23-06-2026,1,6,0.135,No,Medium Risk
C101753,1.1,26-05-2026,2,6,0.16,No,Medium Risk
C101754,0.7,13-06-2026,1,6,0.135,Yes,Medium Risk
C101755,0.6,07-06-2026,1,11,0.135,No,Medium Risk
C101756,0.8,14-05-2026,1,8,0.135,No,Medium Risk
C101757,1.1,26-06-2026,2,7,0.16,No,Medium Risk
C101758,1.2,19-06-2026,1,14,0.135,No,Medium Risk
C101759,1.1,29-05-2026,0,13,0.135,No,Low Risk
C101760,0.9,02-06-2026,0,12,0.135,No,Low Risk
C101761,0.9,27-06-2026,0,8,0.135,No,Low Risk
C101762,0.8,18-05-2026,2,9,0.16,No,Medium Risk
C101763,0.7,25-06-2026,1,3,0.17,No,Medium Risk
C101764,0.6,27-06-2026,1,13,0.135,No,Medium Risk
C101765,1,12-06-2026,2,12,0.16,No,Medium Risk
C101766,0.9,22-06-2026,0,11,0.135,No,Low Risk
C101767,1.2,21-05-2026,0,12,0.135,Yes,Low Risk
C101768,0.8,26-06-2026,0,11,0.135,No,Low Risk
C101769,0.8,18-05-2026,0,11,0.135,No,Low Risk
C101770,0.9,04-05-2026,1,6,0.135,No,Medium Risk
C101771,0.9,04-05-2026,1,14,0.135,Yes,Medium Risk
C101772,0.7,09-04-2026,1,15,0.135,No,Medium Risk
C101773,0.5,07-06-2026,0,10,0.135,No,Low Risk
C101774,1.1,30-05-2026,2,0,0.195,Yes,Medium Risk
C101775,1,20-06-2026,0,10,0.135,No,Low Risk
C101776,0.7,28-06-2026,1,12,0.135,Yes,Medium Risk
C101777,0.7,28-06-2026,2,6,0.16,No,Medium Risk
C101778,1,18-06-2026,0,6,0.135,No,Low Risk
C101779,0.9,21-06-2026,0,14,0.135,No,Low Risk
C101780,1.1,16-05-2026,0,9,0.135,No,Low Risk
C101781,0.6,02-06-2026,1,11,0.135,No,Medium Risk
C101782,1.2,24-06-2026,3,3,0.195,Yes,Medium Risk
C101783,0.9,23-03-2026,2,8,0.185,No,Medium Risk
C101784,0.8,15-05-2026,1,6,0.135,No,Medium Risk
C101785,0.4,01-06-2026,0,12,0.135,No,Low Risk
C101786,0.8,04-05-2026,0,7,0.135,No,Low Risk
C101787,0.9,30-04-2026,2,12,0.16,Yes,Medium Risk
C101788,0.9,26-05-2026,1,6,0.135,No,Medium Risk
C101789,1,26-05-2026,0,7,0.135,No,Low Risk
C101790,0.8,25-04-2026,1,10,0.135,No,Medium Risk
C101791,0.8,10-06-2026,0,2,0.17,No,Low Risk
C101792,0.8,02-06-2026,0,8,0.135,No,Low Risk
C101793,0.8,26-06-2026,3,9,0.16,No,Medium Risk
C101794,1,08-05-2026,0,8,0.135,No,Low Risk
C101795,0.9,01-06-2026,0,6,0.135,No,Low Risk
C101796,0.6,21-05-2026,1,14,0.135,Yes,Medium Risk
C101797,0.9,28-05-2026,0,9,0.135,No,Low Risk
C101798,0.8,04-06-2026,0,2,0.17,Yes,Low Risk
C101799,1.1,18-05-2026,2,11,0.16,No,Medium Risk
C101800,1.3,03-06-2026,1,7,0.135,No,Medium Risk
C101801,0.9,29-05-2026,0,13,0.135,No,Low Risk
C101802,0.7,23-06-2026,1,9,0.135,No,Medium Risk
C101803,1.1,26-06-2026,2,10,0.16,No,Medium Risk
C101804,0.9,05-06-2026,1,9,0.135,No,Medium Risk
C101805,0.7,28-06-2026,1,10,0.135,No,Medium Risk
C101806,0.8,26-05-2026,0,8,0.135,No,Low Risk
C101807,0.6,29-06-2026,0,4,0.135,No,Low Risk
C101808,1.2,02-02-2026,3,2,0.22,No,Medium Risk
C101809,0.7,26-03-2026,0,3,0.195,No,Low Risk
C101810,0.6,07-04-2026,0,16,0.135,No,Low Risk
C101811,0.8,23-05-2026,0,4,0.135,No,Low Risk
C101812,0.6,05-06-2026,1,16,0.135,No,Medium Risk
C101813,1.1,28-06-2026,1,12,0.135,No,Medium Risk
C101814,0.8,14-04-2026,1,9,0.135,Yes,Medium Risk
C101815,0.6,24-06-2026,1,9,0.135,No,Medium Risk
C101816,1.5,09-05-2026,0,14,0.135,No,Low Risk
C101817,1.5,05-06-2026,2,12,0.16,No,Medium Risk
C101818,0.9,30-05-2026,0,10,0.135,No,Low Risk
C101819,0.9,16-05-2026,0,8,0.135,No,Low Risk
C101820,0.7,18-06-2026,1,14,0.135,No,Medium Risk
C101821,0.7,15-05-2026,1,0,0.17,No,Medium Risk
C101822,0.9,23-06-2026,2,10,0.16,No,Medium Risk
C101823,1.3,24-04-2026,3,2,0.195,No,Medium Risk
C101824,0.9,29-05-2026,0,7,0.135,No,Low Risk
C101825,1.2,22-06-2026,0,12,0.135,No,Low Risk
C101826,0.9,03-04-2026,1,7,0.135,Yes,Medium Risk
C101827,0.8,02-06-2026,0,8,0.135,No,Low Risk
C101828,0.8,23-05-2026,1,3,0.17,No,Medium Risk
C101829,0.7,23-05-2026,0,9,0.135,No,Low Risk
C101830,1.2,03-04-2026,3,1,0.195,No,Medium Risk
C101831,1.2,01-05-2026,1,6,0.135,No,Medium Risk
C101832,0.9,11-04-2026,3,11,0.16,Yes,Medium Risk
C101833,0.8,14-05-2026,2,10,0.16,No,Medium Risk
C101834,0.7,03-05-2026,2,15,0.16,No,Medium Risk
C101835,0.9,11-04-2026,1,16,0.135,No,Medium Risk
C101836,1.1,12-06-2026,0,13,0.135,No,Low Risk
C101837,0.7,21-05-2026,2,8,0.16,No,Medium Risk
C101838,0.9,07-06-2026,2,14,0.16,No,Medium Risk
C101839,0.8,24-06-2026,1,16,0.135,No,Medium Risk
C101840,0.8,23-06-2026,0,17,0.135,No,Low Risk
C101841,0.9,23-06-2026,0,5,0.135,No,Low Risk
C101842,1.2,08-05-2026,1,9,0.135,No,Medium Risk
C101843,1.1,16-06-2026,1,3,0.17,No,Medium Risk
C101844,0.7,25-06-2026,2,6,0.16,Yes,Medium Risk
C101845,0.9,02-04-2026,1,8,0.135,No,Medium Risk
C101846,0.7,30-06-2026,1,17,0.135,No,Medium Risk
C101847,0.4,18-06-2026,0,9,0.135,No,Low Risk
C101848,0.9,03-01-2026,0,0,0.195,No,Low Risk
C101849,0.7,08-04-2026,0,2,0.17,No,Low Risk
C101850,0.6,25-02-2026,1,10,0.16,No,Medium Risk
C101851,1,23-06-2026,1,5,0.135,No,Medium Risk
C101852,1.1,05-06-2026,1,2,0.17,No,Medium Risk
C101853,0.6,24-03-2026,1,12,0.16,Yes,Medium Risk
C101854,0.8,31-05-2026,0,6,0.135,No,Low Risk
C101855,1,15-06-2026,0,10,0.135,No,Low Risk
C101856,0.8,31-05-2026,2,3,0.195,No,Medium Risk
C101857,0.9,25-03-2026,1,7,0.16,No,Medium Risk
C101858,0.9,29-06-2026,0,16,0.135,No,Low Risk
C101859,0.9,15-05-2026,1,12,0.135,No,Medium Risk
C101860,0.7,10-05-2026,2,11,0.16,No,Medium Risk
C101861,1.3,25-06-2026,1,11,0.135,No,Medium Risk
C101862,0.6,17-06-2026,2,0,0.195,No,Medium Risk
C101863,0.7,04-05-2026,1,5,0.135,No,Medium Risk
C101864,0.6,04-06-2026,0,12,0.135,No,Low Risk
C101865,0.6,15-05-2026,0,3,0.17,Yes,Low Risk
C101866,0.9,28-06-2026,1,6,0.135,No,Medium Risk
C101867,0.8,22-05-2026,0,8,0.135,No,Low Risk
C101868,1.1,17-06-2026,1,9,0.135,No,Medium Risk
C101869,0.9,29-05-2026,0,3,0.17,No,Low Risk
C101870,1.1,31-05-2026,1,4,0.135,No,Medium Risk
C101871,1,15-06-2026,0,14,0.135,No,Low Risk
C101872,0.8,02-05-2026,0,10,0.135,No,Low Risk
C101873,1.1,28-06-2026,0,6,0.135,No,Low Risk
C101874,0.9,27-06-2026,0,8,0.135,Yes,Low Risk
C101875,1.4,30-06-2026,0,12,0.135,No,Low Risk
C101876,0.5,25-06-2026,1,10,0.135,No,Medium Risk
C101877,0.9,07-06-2026,0,8,0.135,No,Low Risk
C101878,0.8,09-05-2026,2,11,0.16,No,Medium Risk
C101879,1,31-05-2026,3,5,0.16,No,Medium Risk
C101880,0.8,18-06-2026,1,8,0.135,No,Medium Risk
C101881,0.8,03-04-2026,0,8,0.135,No,Low Risk
C101882,1,18-06-2026,3,3,0.195,No,Medium Risk
C101883,0.7,08-04-2026,0,0,0.17,No,Low Risk
C101884,1.1,27-06-2026,1,6,0.135,No,Medium Risk
C101885,0.9,23-06-2026,0,4,0.135,No,Low Risk
C101886,0.8,24-06-2026,1,8,0.135,No,Medium Risk
C101887,0.7,05-03-2026,0,7,0.16,No,Low Risk
C101888,0.9,05-06-2026,1,11,0.135,No,Medium Risk
C101889,1,10-06-2026,1,10,0.135,No,Medium Risk
C101890,0.9,25-06-2026,2,13,0.16,No,Medium Risk
C101891,0.6,13-06-2026,0,3,0.17,No,Low Risk
C101892,0.9,12-05-2026,1,12,0.135,No,Medium Risk
C101893,0.8,22-05-2026,1,7,0.135,No,Medium Risk
C101894,0.6,29-06-2026,2,6,0.16,No,Medium Risk
C101895,1.1,06-06-2026,1,9,0.135,No,Medium Risk
C101896,1.1,19-06-2026,1,7,0.135,No,Medium Risk
C101897,1.1,15-06-2026,1,8,0.135,No,Medium Risk
C101898,1,12-06-2026,3,13,0.16,No,Medium Risk
C101899,0.7,27-05-2026,4,10,0.16,No,Medium Risk
C101900,0.9,27-06-2026,0,12,0.135,No,Low Risk
C101901,0.8,07-04-2026,0,7,0.135,No,Low Risk
C101902,0.9,22-05-2026,2,11,0.16,Yes,Medium Risk
C101903,0.7,15-05-2026,2,2,0.195,No,Medium Risk
C101904,1,26-06-2026,2,9,0.16,No,Medium Risk
C101905,0.9,21-06-2026,0,3,0.17,No,Low Risk
C101906,1.1,14-06-2026,1,9,0.135,No,Medium Risk
C101907,0.5,17-06-2026,1,12,0.135,No,Medium Risk
C101908,1,13-06-2026,1,12,0.135,No,Medium Risk
C101909,1.1,24-06-2026,0,12,0.135,No,Low Risk
C101910,1.1,05-06-2026,2,8,0.16,No,Medium Risk
C101911,1.2,14-05-2026,1,11,0.135,No,Medium Risk
C101912,0.7,19-06-2026,0,5,0.135,Yes,Low Risk
C101913,0.9,10-06-2026,0,12,0.135,No,Low Risk
C101914,1,26-06-2026,3,11,0.16,No,Medium Risk
C101915,1.3,12-05-2026,1,8,0.135,No,Medium Risk
C101916,0.8,20-06-2026,1,13,0.135,No,Medium Risk
C101917,0.8,22-03-2026,1,11,0.16,No,Medium Risk
C101918,0.7,25-06-2026,0,8,0.135,No,Low Risk
C101919,0.7,06-05-2026,0,6,0.135,No,Low Risk
C101920,0.7,10-06-2026,2,9,0.16,No,Medium Risk
C101921,1.1,19-06-2026,2,9,0.16,No,Medium Risk
C101922,0.7,30-05-2026,2,13,0.16,No,Medium Risk
C101923,1,12-06-2026,1,12,0.135,No,Medium Risk
C101924,0.4,15-06-2026,1,15,0.135,No,Medium Risk
C101925,0.8,05-05-2026,1,9,0.135,No,Medium Risk
C101926,0.9,24-06-2026,0,9,0.135,No,Low Risk
C101927,1.1,13-06-2026,1,14,0.135,No,Medium Risk
C101928,0.7,29-06-2026,0,2,0.17,Yes,Low Risk
C101929,0.8,26-05-2026,1,12,0.135,No,Medium Risk
C101930,0.7,26-06-2026,0,13,0.135,No,Low Risk
C101931,1.3,11-06-2026,0,6,0.135,No,Low Risk
C101932,1.7,23-06-2026,1,7,0.135,No,Medium Risk
C101933,0.8,14-06-2026,0,13,0.135,No,Low Risk
C101934,0.8,29-04-2026,0,4,0.135,No,Low Risk
C101935,1.1,25-06-2026,1,8,0.135,No,Medium Risk
C101936,0.6,29-06-2026,1,5,0.135,No,Medium Risk
C101937,0.8,06-05-2026,0,9,0.135,No,Low Risk
C101938,0.6,29-05-2026,0,14,0.135,No,Low Risk
C101939,1,25-06-2026,3,0,0.195,No,Medium Risk
C101940,1.2,26-06-2026,2,11,0.16,No,Medium Risk
C101941,0.7,21-03-2026,1,11,0.16,No,Medium Risk
C101942,0.7,25-06-2026,1,14,0.135,No,Medium Risk
C101943,0.8,21-06-2026,3,8,0.16,No,Medium Risk
C101944,0.9,02-06-2026,1,12,0.135,No,Medium Risk
C101945,0.7,26-05-2026,2,9,0.16,No,Medium Risk
C101946,0.9,30-06-2026,1,8,0.135,No,Medium Risk
C101947,0.7,29-06-2026,2,17,0.16,No,Medium Risk
C101948,0.7,24-04-2026,2,7,0.16,No,Medium Risk
C101949,0.7,18-03-2026,0,9,0.16,No,Low Risk
C101950,0.8,27-06-2026,0,12,0.135,No,Low Risk
C101951,1.1,28-05-2026,3,7,0.16,No,Medium Risk
C101952,0.8,22-06-2026,0,9,0.135,No,Low Risk
C101953,0.8,12-06-2026,2,9,0.16,Yes,Medium Risk
C101954,0.7,11-06-2026,0,9,0.135,No,Low Risk
C101955,0.6,27-04-2026,0,8,0.135,No,Low Risk
C101956,0.5,16-04-2026,1,7,0.135,No,Medium Risk
C101957,0.8,10-05-2026,0,10,0.135,No,Low Risk
C101958,0.8,10-04-2026,0,16,0.135,No,Low Risk
C101959,1,23-06-2026,3,15,0.16,Yes,Medium Risk
C101960,0.8,05-06-2026,1,9,0.135,No,Medium Risk
C101961,1.1,30-06-2026,1,12,0.135,No,Medium Risk
C101962,0.6,28-06-2026,1,6,0.135,No,Medium Risk
C101963,0.9,22-04-2026,0,7,0.135,No,Low Risk
C101964,1.2,21-06-2026,1,9,0.135,No,Medium Risk
C101965,0.6,03-02-2026,1,6,0.16,No,Medium Risk
C101966,0.6,17-06-2026,1,10,0.135,No,Medium Risk
C101967,0.9,22-06-2026,0,11,0.135,No,Low Risk
C101968,0.7,08-06-2026,1,16,0.135,No,Medium Risk
C101969,0.6,19-04-2026,2,6,0.16,No,Medium Risk
C101970,0.5,30-04-2026,2,9,0.16,No,Medium Risk
C101971,0.8,10-04-2026,0,11,0.135,No,Low Risk
C101972,0.9,02-06-2026,1,5,0.135,No,Medium Risk
C101973,1.1,15-06-2026,1,15,0.135,No,Medium Risk
C101974,1.2,22-06-2026,4,6,0.16,No,Medium Risk
C101975,0.7,17-04-2026,0,5,0.135,No,Low Risk
C101976,1.2,11-06-2026,0,1,0.17,Yes,Low Risk
C101977,0.9,27-06-2026,0,11,0.135,No,Low Risk
C101978,0.9,12-06-2026,3,4,0.16,No,Medium Risk
C101979,0.7,25-05-2026,1,10,0.135,No,Medium Risk
C101980,1.1,23-06-2026,4,5,0.16,No,Medium Risk
C101981,0.6,09-06-2026,2,10,0.16,No,Medium Risk
C101982,0.6,03-03-2026,2,7,0.185,No,Medium Risk
C101983,1,16-06-2026,0,14,0.135,Yes,Low Risk
C101984,0.6,18-06-2026,1,9,0.135,No,Medium Risk
C101985,0.8,18-06-2026,0,5,0.135,No,Low Risk
C101986,0.8,19-06-2026,1,12,0.135,No,Medium Risk
C101987,0.8,15-05-2026,2,7,0.16,Yes,Medium Risk
C101988,0.8,24-03-2026,1,16,0.16,Yes,Medium Risk
C101989,0.8,11-06-2026,0,9,0.135,No,Low Risk
C101990,0.7,30-06-2026,1,9,0.135,Yes,Medium Risk
C101991,1.2,12-06-2026,1,13,0.135,No,Medium Risk
C101992,0.6,11-06-2026,0,8,0.135,No,Low Risk
C101993,0.9,01-05-2026,1,11,0.135,No,Medium Risk
C101994,0.8,13-06-2026,0,13,0.135,No,Low Risk
C101995,0.6,11-05-2026,0,9,0.135,No,Low Risk
C101996,0.9,07-05-2026,1,14,0.135,No,Medium Risk
C101997,0.9,30-06-2026,0,7,0.135,No,Low Risk
C101998,0.6,24-06-2026,1,9,0.135,No,Medium Risk
C101999,1.1,31-05-2026,0,9,0.135,No,Low Risk
C102000,0.8,22-06-2026,0,8,0.135,Yes,Low Risk
C102001,1,11-05-2026,0,12,0.135,No,Low Risk
C102002,0.8,24-06-2026,0,6,0.135,No,Low Risk
C102003,0.7,27-05-2026,0,10,0.135,No,Low Risk
C102004,1.1,28-06-2026,0,7,0.135,No,Low Risk
C102005,0.4,13-06-2026,1,7,0.135,No,Medium Risk
C102006,1,31-05-2026,0,11,0.135,No,Low Risk
C102007,0.7,19-06-2026,0,12,0.135,No,Low Risk
C102008,0.7,09-06-2026,1,8,0.135,No,Medium Risk
C102009,0.9,23-06-2026,0,13,0.135,No,Low Risk
C102010,0.9,27-06-2026,0,8,0.135,No,Low Risk
C102011,0.8,28-04-2026,0,12,0.135,Yes,Low Risk
C102012,0.7,25-06-2026,3,12,0.16,Yes,Medium Risk
C102013,1.2,22-06-2026,0,10,0.135,No,Low Risk
C102014,0.8,30-06-2026,1,6,0.135,No,Medium Risk
C102015,1.3,03-06-2026,0,3,0.17,No,Low Risk
C102016,0.9,27-06-2026,0,6,0.135,No,Low Risk
C102017,1.1,10-04-2026,1,14,0.135,No,Medium Risk
C102018,0.9,04-05-2026,0,7,0.135,No,Low Risk
C102019,1.1,29-06-2026,1,10,0.135,Yes,Medium Risk
C102020,0.8,04-05-2026,0,5,0.135,No,Low Risk
C102021,1.6,20-06-2026,0,13,0.135,No,Low Risk
C102022,0.7,22-06-2026,0,4,0.135,No,Low Risk
C102023,0.8,16-04-2026,0,10,0.135,No,Low Risk
C102024,1,03-06-2026,1,8,0.135,No,Medium Risk
C102025,0.9,05-05-2026,2,9,0.16,Yes,Medium Risk
C102026,1.4,08-05-2026,1,11,0.135,No,Medium Risk
C102027,0.8,15-06-2026,0,10,0.135,No,Low Risk
C102028,0.7,25-06-2026,0,8,0.135,No,Low Risk
C102029,0.7,09-03-2026,0,9,0.16,No,Low Risk
C102030,0.8,21-06-2026,0,4,0.135,No,Low Risk
C102031,0.8,19-06-2026,1,10,0.135,No,Medium Risk
C102032,1,28-06-2026,0,9,0.135,No,Low Risk
C102033,1.4,25-04-2026,1,8,0.135,No,Medium Risk
C102034,0.4,27-05-2026,0,14,0.135,Yes,Low Risk
C102035,1.2,10-06-2026,3,8,0.16,No,Medium Risk
C102036,0.8,19-06-2026,0,3,0.17,No,Low Risk
C102037,0.6,17-06-2026,1,5,0.135,No,Medium Risk
C102038,1.1,24-06-2026,3,9,0.16,Yes,Medium Risk
C102039,0.9,18-05-2026,0,7,0.135,No,Low Risk
C102040,0.6,19-05-2026,0,11,0.135,No,Low Risk
C102041,1.4,16-05-2026,2,11,0.16,No,Medium Risk
C102042,0.9,15-03-2026,4,10,0.185,No,Medium Risk
C102043,0.9,11-04-2026,0,1,0.17,No,Low Risk
C102044,0.7,19-05-2026,2,15,0.16,No,Medium Risk
C102045,0.6,04-06-2026,3,15,0.16,No,Medium Risk
C102046,0.5,27-12-2025,0,8,0.16,No,Low Risk
C102047,0.7,08-06-2026,0,5,0.135,No,Low Risk
C102048,0.7,03-05-2026,0,13,0.135,No,Low Risk
C102049,0.8,10-05-2026,4,10,0.16,No,Medium Risk
C102050,1.1,22-05-2026,2,7,0.16,No,Medium Risk
C102051,1.1,28-06-2026,1,9,0.135,No,Medium Risk
C102052,0.8,17-06-2026,0,7,0.135,No,Low Risk
C102053,0.8,08-06-2026,2,17,0.16,No,Medium Risk
C102054,0.6,29-05-2026,0,11,0.135,No,Low Risk
C102055,1.4,29-06-2026,0,7,0.135,No,Low Risk
C102056,1.3,16-06-2026,0,7,0.135,No,Low Risk
