customer_id,age,gender,city,occupation,annual_income,customer_since,state,income band
C101522,39,Male,Kochi,Business Owner,755300,24-02-2025,Kerala,Upper-Middle
C104034,39,Female,Kochi,Private Employee,755100,16-07-2022,Kerala,Upper-Middle
C100665,31,Male,Kolkata,IT Professional,755000,07-09-2019,West Bengal,Upper-Middle
C102828,44,Female,Kolkata,IT Professional,754500,30-06-2024,West Bengal,Upper-Middle
C103678,39,Female,Bengaluru,Other,754400,17-04-2023,Karnataka,Upper-Middle
C104099,30,Female,Mumbai,IT Professional,754400,22-03-2024,Maharashtra,Upper-Middle
C102407,21,Male,Kolkata,Private Employee,754300,19-08-2022,West Bengal,Upper-Middle
C103675,52,Male,Bengaluru,Student,754200,11-07-2019,Karnataka,Upper-Middle
C102412,27,Female,Mumbai,IT Professional,754100,10-06-2019,Maharashtra,Upper-Middle
C101200,34,Female,Mumbai,Private Employee,753200,28-06-2023,Maharashtra,Upper-Middle
C102777,45,Male,Delhi,Private Employee,753200,29-11-2025,Delhi,Upper-Middle
C101738,46,Female,Jaipur,Other,753100,14-08-2021,Rajasthan,Upper-Middle
C103971,28,Female,Kolkata,Private Employee,753000,24-10-2024,West Bengal,Upper-Middle
C101305,51,Male,Mumbai,IT Professional,752600,03-02-2020,Maharashtra,Upper-Middle
C103162,37,Female,Hyderabad,Business Owner,752600,09-10-2020,Telangana,Upper-Middle
C102782,47,Male,Kochi,Private Employee,752500,24-11-2021,Kerala,Upper-Middle
C104307,33,Male,Bengaluru,Student,752500,02-09-2021,Karnataka,Upper-Middle
C103982,42,Male,Hyderabad,Business Owner,752400,19-08-2020,Telangana,Upper-Middle
C101842,48,Male,Delhi,Self Employed,752200,23-03-2022,Delhi,Upper-Middle
C100213,39,Male,Mumbai,Student,751800,13-07-2025,Maharashtra,Upper-Middle
C102582,23,Female,Pune,Private Employee,751800,08-10-2021,Maharashtra,Upper-Middle
C103352,38,Male,Ahmedabad,Private Employee,750900,27-03-2025,Gujarat,Upper-Middle
C102038,33,Male,Hyderabad,Private Employee,750700,30-12-2024,Telangana,Upper-Middle
C101075,36,Female,Hyderabad,IT Professional,750500,16-04-2022,Telangana,Upper-Middle
C103554,29,Male,Kochi,IT Professional,750100,18-05-2025,Kerala,Upper-Middle
C102604,35,Male,Chennai,Private Employee,749800,18-05-2022,Tamil Nadu,Upper-Middle
C101332,40,Male,Jaipur,Government Employee,749400,26-03-2024,Rajasthan,Upper-Middle
C102394,36,Female,Chennai,IT Professional,748900,28-08-2024,Tamil Nadu,Upper-Middle
C102498,35,Male,Kolkata,Private Employee,748800,01-08-2021,West Bengal,Upper-Middle
C101117,33,Male,Jaipur,Private Employee,748500,15-03-2021,Rajasthan,Upper-Middle
C100001,31,Female,Delhi,Private Employee,747800,18-07-2022,Delhi,Upper-Middle
C104259,39,Male,Delhi,Private Employee,747700,13-05-2025,Delhi,Upper-Middle
C103170,33,Female,Jaipur,Business Owner,747500,18-02-2020,Rajasthan,Upper-Middle
C103630,39,Female,Pune,Business Owner,747300,18-03-2020,Maharashtra,Upper-Middle
C103252,35,Female,Hyderabad,IT Professional,747200,01-07-2023,Telangana,Upper-Middle
C102235,30,Male,Delhi,Private Employee,747100,15-11-2025,Delhi,Upper-Middle
C104904,44,Female,Ahmedabad,Private Employee,746600,16-09-2022,Gujarat,Upper-Middle
C100425,26,Female,Ahmedabad,Business Owner,746500,20-06-2023,Gujarat,Upper-Middle
C102616,45,Male,Delhi,Self Employed,746500,11-10-2021,Delhi,Upper-Middle
C102330,33,Male,Bengaluru,Business Owner,746000,01-06-2022,Karnataka,Upper-Middle
C101507,64,Male,Jaipur,Private Employee,745300,02-03-2021,Rajasthan,Upper-Middle
C103490,26,Female,Bengaluru,Government Employee,745200,09-05-2020,Karnataka,Upper-Middle
C104121,36,Other,Kolkata,Other,745200,12-07-2022,West Bengal,Upper-Middle
C102334,30,Male,Chennai,Government Employee,744700,29-11-2022,Tamil Nadu,Upper-Middle
C103632,36,Female,Mumbai,IT Professional,744400,11-09-2019,Maharashtra,Upper-Middle
C104411,21,Male,Bengaluru,Student,744400,26-02-2025,Karnataka,Upper-Middle
C102283,34,Female,Pune,IT Professional,744200,11-04-2024,Maharashtra,Upper-Middle
C104289,43,Other,Ahmedabad,Government Employee,744100,13-01-2019,Gujarat,Upper-Middle
C101854,33,Other,Delhi,Self Employed,743800,09-06-2021,Delhi,Upper-Middle
C102461,33,Female,Mumbai,Government Employee,743700,08-06-2023,Maharashtra,Upper-Middle
C102950,35,Female,Delhi,Student,743600,24-02-2022,Delhi,Upper-Middle
C100450,36,Male,Delhi,Other,743500,21-12-2025,Delhi,Upper-Middle
C100785,21,Female,Jaipur,Student,743300,03-11-2024,Rajasthan,Upper-Middle
C102159,38,Female,Pune,Government Employee,743200,09-04-2020,Maharashtra,Upper-Middle
C102054,21,Male,Delhi,IT Professional,743100,29-11-2022,Delhi,Upper-Middle
C100940,50,Male,Bengaluru,Private Employee,742700,08-08-2021,Karnataka,Upper-Middle
C101553,34,Female,Bengaluru,IT Professional,742700,29-08-2020,Karnataka,Upper-Middle
C103589,35,Male,Chennai,Private Employee,742300,03-08-2020,Tamil Nadu,Upper-Middle
C104999,21,Female,Pune,Other,741700,31-12-2023,Maharashtra,Upper-Middle
C103020,42,Male,Bengaluru,Government Employee,741600,09-12-2024,Karnataka,Upper-Middle
C102165,41,Male,Bengaluru,Government Employee,741300,13-06-2025,Karnataka,Upper-Middle
C101737,43,Male,Jaipur,IT Professional,741200,28-06-2022,Rajasthan,Upper-Middle
C103724,30,Female,Jaipur,Government Employee,741200,20-05-2019,Rajasthan,Upper-Middle
C103033,35,Male,Kolkata,Student,741100,14-10-2025,West Bengal,Upper-Middle
C103308,21,Female,Pune,Private Employee,740200,22-01-2023,Maharashtra,Upper-Middle
C104072,34,Female,Bengaluru,Private Employee,740100,18-10-2025,Karnataka,Upper-Middle
C100600,46,Male,Kochi,Student,739900,23-06-2020,Kerala,Upper-Middle
C100061,38,Male,Delhi,Private Employee,739800,11-06-2019,Delhi,Upper-Middle
C103477,21,Female,Chennai,Self Employed,739500,12-12-2024,Tamil Nadu,Upper-Middle
C100503,26,Male,Mumbai,IT Professional,739400,13-03-2022,Maharashtra,Upper-Middle
C100927,26,Female,Chennai,IT Professional,739300,04-09-2025,Tamil Nadu,Upper-Middle
C103661,24,Male,Delhi,IT Professional,739300,21-10-2024,Delhi,Upper-Middle
C101796,38,Female,Bengaluru,Private Employee,739200,10-06-2024,Karnataka,Upper-Middle
C102755,60,Male,Kolkata,IT Professional,739100,31-12-2022,West Bengal,Upper-Middle
C100917,47,Female,Kolkata,Self Employed,738600,19-09-2021,West Bengal,Upper-Middle
C102433,42,Male,Bengaluru,Other,738500,28-09-2024,Karnataka,Upper-Middle
C100064,46,Male,Bengaluru,Self Employed,738100,22-09-2021,Karnataka,Upper-Middle
C101776,37,Female,Pune,Private Employee,738100,26-09-2022,Maharashtra,Upper-Middle
C104615,38,Female,Jaipur,Private Employee,737600,31-05-2024,Rajasthan,Upper-Middle
C100803,36,Female,Pune,IT Professional,737300,29-07-2022,Maharashtra,Upper-Middle
C104813,39,Male,Bengaluru,IT Professional,737300,15-08-2025,Karnataka,Upper-Middle
C102462,30,Male,Mumbai,Student,737100,15-08-2023,Maharashtra,Upper-Middle
C103986,34,Female,Hyderabad,Private Employee,737100,18-06-2023,Telangana,Upper-Middle
C101841,42,Male,Bengaluru,Government Employee,736900,01-05-2024,Karnataka,Upper-Middle
C100103,31,Male,Bengaluru,IT Professional,736500,18-10-2023,Karnataka,Upper-Middle
C102051,23,Female,Pune,Self Employed,736400,05-08-2021,Maharashtra,Upper-Middle
C100030,30,Female,Delhi,Government Employee,736300,09-07-2019,Delhi,Upper-Middle
C101423,21,Male,Chennai,Private Employee,736300,08-06-2024,Tamil Nadu,Upper-Middle
C103371,25,Male,Jaipur,Business Owner,736100,28-04-2020,Rajasthan,Upper-Middle
C104669,37,Female,Pune,Self Employed,736100,22-07-2019,Maharashtra,Upper-Middle
C103163,41,Male,Mumbai,Other,735700,13-02-2025,Maharashtra,Upper-Middle
C101787,40,Male,Bengaluru,Business Owner,735300,10-10-2025,Karnataka,Upper-Middle
C102592,37,Female,Delhi,Government Employee,735200,04-05-2025,Delhi,Upper-Middle
C100278,45,Male,Bengaluru,Business Owner,735100,05-12-2023,Karnataka,Upper-Middle
C101818,50,Female,Delhi,IT Professional,735100,20-10-2022,Delhi,Upper-Middle
C102026,36,Female,Chennai,IT Professional,735100,07-12-2019,Tamil Nadu,Upper-Middle
C100557,21,Male,Pune,Student,734900,16-10-2022,Maharashtra,Upper-Middle
C102795,36,Female,Pune,Private Employee,734800,09-09-2022,Maharashtra,Upper-Middle
C103845,38,Male,Mumbai,Private Employee,734100,21-08-2025,Maharashtra,Upper-Middle
C102053,37,Female,Jaipur,Private Employee,733900,03-02-2020,Rajasthan,Upper-Middle
C100761,41,Female,Hyderabad,Private Employee,733800,18-04-2020,Telangana,Upper-Middle
C100779,44,Male,Delhi,Private Employee,733600,06-09-2024,Delhi,Upper-Middle
C104500,31,Male,Chennai,Government Employee,733500,01-07-2021,Tamil Nadu,Upper-Middle
C103305,21,Female,Pune,Private Employee,733400,09-09-2024,Maharashtra,Upper-Middle
C104969,24,Female,Bengaluru,Private Employee,732500,02-04-2022,Karnataka,Upper-Middle
C101890,29,Female,Jaipur,Private Employee,732400,15-01-2025,Rajasthan,Upper-Middle
C102262,43,Female,Bengaluru,Self Employed,732100,09-05-2025,Karnataka,Upper-Middle
C102322,44,Male,Kolkata,Private Employee,731900,28-12-2019,West Bengal,Upper-Middle
C100075,28,Female,Mumbai,Private Employee,731800,14-03-2025,Maharashtra,Upper-Middle
C103582,31,Male,Kolkata,IT Professional,731700,14-02-2025,West Bengal,Upper-Middle
C102515,40,Female,Pune,Private Employee,731400,19-01-2020,Maharashtra,Upper-Middle
C103186,46,Female,Mumbai,IT Professional,731000,11-06-2019,Maharashtra,Upper-Middle
C103274,39,Female,Mumbai,Private Employee,730600,29-01-2022,Maharashtra,Upper-Middle
C103778,40,Male,Pune,Private Employee,730200,03-06-2019,Maharashtra,Upper-Middle
C103357,21,Male,Bengaluru,Private Employee,729400,02-09-2023,Karnataka,Upper-Middle
C103732,32,Male,Delhi,Business Owner,729300,19-01-2019,Delhi,Upper-Middle
C101892,27,Male,Chennai,IT Professional,729200,20-03-2020,Tamil Nadu,Upper-Middle
C100930,28,Female,Mumbai,Business Owner,729000,05-07-2023,Maharashtra,Upper-Middle
C101381,35,Female,Bengaluru,Private Employee,728200,30-08-2021,Karnataka,Upper-Middle
C104635,41,Female,Hyderabad,Student,728000,29-05-2019,Telangana,Upper-Middle
C101159,35,Female,Bengaluru,Business Owner,727700,02-08-2024,Karnataka,Upper-Middle
C102557,43,Female,Chennai,Government Employee,726500,10-09-2024,Tamil Nadu,Upper-Middle
C103655,46,Male,Chennai,Private Employee,726500,23-05-2020,Tamil Nadu,Upper-Middle
C100622,49,Male,Kolkata,Private Employee,725700,25-10-2021,West Bengal,Upper-Middle
C100975,24,Female,Mumbai,Business Owner,725600,11-09-2021,Maharashtra,Upper-Middle
C101926,44,Female,Bengaluru,Self Employed,725600,03-08-2020,Karnataka,Upper-Middle
C103202,48,Male,Jaipur,Private Employee,725600,08-05-2023,Rajasthan,Upper-Middle
C101653,40,Female,Ahmedabad,Self Employed,725500,31-05-2024,Gujarat,Upper-Middle
C101774,21,Male,Mumbai,IT Professional,725500,10-01-2020,Maharashtra,Upper-Middle
C104463,37,Male,Pune,IT Professional,725400,15-04-2022,Maharashtra,Upper-Middle
C102945,43,Male,Bengaluru,Business Owner,725100,21-06-2024,Karnataka,Upper-Middle
C103154,42,Female,Delhi,Self Employed,724200,01-08-2020,Delhi,Upper-Middle
C101501,22,Male,Delhi,Private Employee,723900,11-03-2023,Delhi,Upper-Middle
C100048,46,Male,Delhi,IT Professional,723800,18-01-2023,Delhi,Upper-Middle
C101109,21,Female,Kolkata,IT Professional,723700,23-04-2024,West Bengal,Upper-Middle
C101122,36,Female,Pune,IT Professional,723600,12-12-2021,Maharashtra,Upper-Middle
C103149,30,Female,Pune,Government Employee,723600,26-02-2019,Maharashtra,Upper-Middle
C102023,40,Male,Pune,Private Employee,723500,01-12-2024,Maharashtra,Upper-Middle
C101410,43,Male,Ahmedabad,IT Professional,723000,20-12-2024,Gujarat,Upper-Middle
C100790,30,Male,Mumbai,Other,722500,23-05-2023,Maharashtra,Upper-Middle
C101125,51,Female,Jaipur,Self Employed,722500,19-10-2022,Rajasthan,Upper-Middle
C104187,33,Female,Hyderabad,Private Employee,722100,18-03-2019,Telangana,Upper-Middle
C102425,28,Male,Bengaluru,Self Employed,721900,16-03-2019,Karnataka,Upper-Middle
C101319,29,Male,Hyderabad,Business Owner,721800,23-03-2025,Telangana,Upper-Middle
C102539,30,Female,Mumbai,IT Professional,721700,02-05-2021,Maharashtra,Upper-Middle
C103329,32,Female,Delhi,Government Employee,721700,23-08-2019,Delhi,Upper-Middle
C102835,26,Male,Hyderabad,Business Owner,721200,20-04-2024,Telangana,Upper-Middle
C103084,44,Male,Hyderabad,Private Employee,721000,20-01-2024,Telangana,Upper-Middle
C100613,52,Female,Mumbai,IT Professional,720800,06-06-2023,Maharashtra,Upper-Middle
C101417,36,Female,Ahmedabad,Student,720600,30-10-2024,Gujarat,Upper-Middle
C102506,55,Male,Delhi,Government Employee,720500,19-06-2025,Delhi,Upper-Middle
C100492,44,Male,Hyderabad,Private Employee,720000,17-03-2019,Telangana,Upper-Middle
C103310,46,Male,Jaipur,Self Employed,720000,28-06-2024,Rajasthan,Upper-Middle
C102448,37,Female,Hyderabad,Student,719700,27-09-2024,Telangana,Upper-Middle
C103847,32,Female,Mumbai,Self Employed,719500,26-01-2025,Maharashtra,Upper-Middle
C103284,33,Female,Chennai,Student,719400,03-08-2023,Tamil Nadu,Upper-Middle
C101396,40,Female,Kolkata,Self Employed,719200,09-07-2022,West Bengal,Upper-Middle
C102104,31,Female,Hyderabad,Business Owner,718700,26-01-2023,Telangana,Upper-Middle
C104154,21,Male,Mumbai,Government Employee,718700,27-08-2019,Maharashtra,Upper-Middle
C103443,31,Female,Hyderabad,Private Employee,718500,16-09-2021,Telangana,Upper-Middle
C101566,36,Male,Bengaluru,Private Employee,718300,14-09-2025,Karnataka,Upper-Middle
C103935,45,Male,Hyderabad,Student,718300,08-06-2025,Telangana,Upper-Middle
C101972,43,Male,Bengaluru,Self Employed,718200,05-01-2025,Karnataka,Upper-Middle
C102765,32,Female,Bengaluru,Private Employee,718200,29-10-2023,Karnataka,Upper-Middle
C101174,23,Female,Bengaluru,Self Employed,718100,10-02-2022,Karnataka,Upper-Middle
C103445,43,Female,Bengaluru,Self Employed,717900,21-01-2022,Karnataka,Upper-Middle
C100293,26,Female,Bengaluru,Private Employee,717600,29-11-2025,Karnataka,Upper-Middle
C104002,21,Male,Mumbai,Private Employee,717400,03-03-2025,Maharashtra,Upper-Middle
C100354,28,Male,Hyderabad,IT Professional,717200,12-09-2023,Telangana,Upper-Middle
C100877,25,Female,Hyderabad,IT Professional,717200,04-07-2025,Telangana,Upper-Middle
C103041,31,Female,Jaipur,Business Owner,717100,31-12-2019,Rajasthan,Upper-Middle
C100769,45,Male,Delhi,Private Employee,716600,23-10-2021,Delhi,Upper-Middle
C104127,41,Male,Delhi,Business Owner,716500,07-05-2021,Delhi,Upper-Middle
C101140,52,Female,Ahmedabad,Private Employee,716400,15-03-2021,Gujarat,Upper-Middle
C100442,37,Female,Delhi,Other,716300,15-07-2022,Delhi,Upper-Middle
C104612,41,Male,Hyderabad,IT Professional,716300,01-06-2019,Telangana,Upper-Middle
C101436,41,Male,Bengaluru,IT Professional,716200,11-09-2022,Karnataka,Upper-Middle
C102028,54,Male,Hyderabad,IT Professional,715800,01-11-2025,Telangana,Upper-Middle
C100361,36,Male,Chennai,Private Employee,715700,05-01-2019,Tamil Nadu,Upper-Middle
C102357,42,Female,Pune,Private Employee,715500,09-11-2021,Maharashtra,Upper-Middle
C101966,36,Female,Ahmedabad,Business Owner,715300,08-10-2025,Gujarat,Upper-Middle
C103007,25,Female,Hyderabad,Student,715000,24-03-2022,Telangana,Upper-Middle
C101251,31,Male,Bengaluru,Other,714600,20-07-2022,Karnataka,Upper-Middle
C104030,25,Female,Pune,Self Employed,714600,22-10-2019,Maharashtra,Upper-Middle
C100582,34,Male,Bengaluru,Government Employee,714000,10-08-2023,Karnataka,Upper-Middle
C101100,35,Male,Ahmedabad,IT Professional,713900,13-02-2021,Gujarat,Upper-Middle
C102537,34,Male,Kolkata,Private Employee,713900,26-02-2023,West Bengal,Upper-Middle
C102900,50,Female,Pune,Government Employee,713900,28-09-2022,Maharashtra,Upper-Middle
C104096,21,Female,Bengaluru,IT Professional,713800,07-10-2024,Karnataka,Upper-Middle
C104712,40,Female,Delhi,Business Owner,713700,28-11-2024,Delhi,Upper-Middle
C101475,35,Female,Jaipur,IT Professional,713500,25-06-2021,Rajasthan,Upper-Middle
C103701,30,Male,Bengaluru,Private Employee,713400,26-09-2021,Karnataka,Upper-Middle
C102431,36,Male,Hyderabad,Business Owner,713300,16-05-2023,Telangana,Upper-Middle
C101211,33,Male,Bengaluru,Other,713200,25-06-2023,Karnataka,Upper-Middle
C103500,32,Female,Bengaluru,Self Employed,713100,25-06-2023,Karnataka,Upper-Middle
C104852,39,Male,Mumbai,Government Employee,712500,01-05-2022,Maharashtra,Upper-Middle
C100410,53,Male,Bengaluru,Government Employee,711900,28-03-2020,Karnataka,Upper-Middle
C100597,24,Male,Delhi,Private Employee,711800,19-02-2022,Delhi,Upper-Middle
C103874,38,Female,Mumbai,IT Professional,711700,18-06-2023,Maharashtra,Upper-Middle
C100270,21,Male,Bengaluru,Private Employee,711500,12-08-2021,Karnataka,Upper-Middle
C101492,30,Female,Chennai,IT Professional,711200,12-04-2023,Tamil Nadu,Upper-Middle
C104956,24,Male,Pune,Private Employee,710700,14-07-2019,Maharashtra,Upper-Middle
C103380,31,Female,Bengaluru,IT Professional,710500,05-10-2020,Karnataka,Upper-Middle
C100925,35,Female,Kolkata,Private Employee,709300,17-07-2019,West Bengal,Upper-Middle
C100080,41,Male,Chennai,IT Professional,709100,26-03-2022,Tamil Nadu,Upper-Middle
C101288,37,Female,Kochi,Private Employee,709100,16-06-2022,Kerala,Upper-Middle
C101224,60,Male,Bengaluru,Government Employee,708800,08-05-2022,Karnataka,Upper-Middle
C102184,44,Female,Mumbai,Government Employee,708500,29-02-2020,Maharashtra,Upper-Middle
C103148,42,Male,Bengaluru,Self Employed,708300,02-08-2022,Karnataka,Upper-Middle
C103420,36,Male,Kolkata,Private Employee,708300,11-12-2025,West Bengal,Upper-Middle
C102466,30,Male,Kolkata,Business Owner,707900,25-05-2021,West Bengal,Upper-Middle
C103890,23,Male,Bengaluru,Private Employee,707700,05-12-2023,Karnataka,Upper-Middle
C101768,35,Female,Pune,Self Employed,707200,28-08-2025,Maharashtra,Upper-Middle
C100200,21,Female,Ahmedabad,Government Employee,707100,30-11-2023,Gujarat,Upper-Middle
C103176,29,Female,Chennai,Government Employee,707100,08-07-2024,Tamil Nadu,Upper-Middle
C100924,25,Male,Jaipur,Private Employee,707000,24-05-2024,Rajasthan,Upper-Middle
C104903,55,Male,Chennai,Private Employee,706900,02-10-2024,Tamil Nadu,Upper-Middle
C103100,48,Male,Pune,IT Professional,706700,07-11-2023,Maharashtra,Upper-Middle
C100623,21,Male,Mumbai,Business Owner,706500,12-10-2021,Maharashtra,Upper-Middle
C100273,55,Female,Pune,IT Professional,706200,21-08-2023,Maharashtra,Upper-Middle
C103369,38,Female,Delhi,Private Employee,706200,20-12-2020,Delhi,Upper-Middle
C104330,23,Male,Bengaluru,IT Professional,706200,02-08-2021,Karnataka,Upper-Middle
C102490,34,Male,Kolkata,Other,706000,21-02-2025,West Bengal,Upper-Middle
C101215,45,Female,Delhi,IT Professional,705900,12-01-2019,Delhi,Upper-Middle
C101504,37,Male,Bengaluru,Private Employee,705500,03-06-2024,Karnataka,Upper-Middle
C101845,36,Female,Mumbai,Student,705500,02-03-2022,Maharashtra,Upper-Middle
C103296,38,Female,Delhi,Self Employed,705300,15-08-2019,Delhi,Upper-Middle
C104753,45,Female,Mumbai,Private Employee,705100,11-01-2023,Maharashtra,Upper-Middle
C100276,42,Male,Kochi,Student,705000,16-07-2020,Kerala,Upper-Middle
C102551,30,Female,Jaipur,Self Employed,704900,24-07-2020,Rajasthan,Upper-Middle
C103613,21,Female,Bengaluru,Government Employee,704900,16-04-2024,Karnataka,Upper-Middle
C103960,43,Female,Bengaluru,Government Employee,704700,10-11-2019,Karnataka,Upper-Middle
C100737,32,Male,Bengaluru,Private Employee,704100,20-10-2023,Karnataka,Upper-Middle
C104822,38,Male,Bengaluru,Private Employee,704100,29-01-2025,Karnataka,Upper-Middle
C104735,51,Male,Bengaluru,Self Employed,704000,10-08-2025,Karnataka,Upper-Middle
C104760,42,Female,Pune,Private Employee,703300,22-08-2024,Maharashtra,Upper-Middle
C102212,36,Male,Kolkata,Other,703200,04-05-2024,West Bengal,Upper-Middle
C100056,46,Male,Delhi,Private Employee,702800,03-02-2022,Delhi,Upper-Middle
